id,name__pl,name__en,name__de,name__fr,name,wikipedia__pl,gender,birth_date,given_name,original_wikiname,name__pt,name__nl,name__eo,name__et,name__it,wikipedia__commons,wikipedia__en,wikipedia__et,wikipedia__fr,wikipedia__pt,image,identifier__VIAF,name__es,name__nb,name__da,name__nn,name__sv,name__en_ca,name__en_gb,name__pt_br,wikipedia__de,identifier__freebase,identifier__EuroparlMEP,wikipedia__plwikiquote,name__de_ch,name__sk,wikipedia__sk,identifier__NUKAT,name__lt,wikipedia__lt,name__af,name__an,name__ast,name__bar,name__br,name__bs,name__ca,name__co,name__cs,name__cy,name__eu,name__fi,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__hu,name__is,name__lb,name__li,name__lij,name__lmo,name__nap,name__nds,name__nds_nl,name__pcd,name__pms,name__rm,name__ro,name__sc,name__scn,name__sco,name__sl,name__sq,name__tr,name__vec,name__vls,name__wa,name__ru,wikipedia__es,identifier__ISNI,identifier__BNF,identifier__SUDOC,identifier__IMDB,name__zh_hans,name__zh_hant,name__zh_hk,name__uk,name__fa,name__zh,wikipedia__fa,wikipedia__fi,wikipedia__it,wikipedia__ro,wikipedia__ru,wikipedia__sv,wikipedia__uk,wikipedia__zh,wikipedia__eo,identifier__LCAuth,name__mg,wikipedia__ca,wikipedia__mg,wikipedia__nl,wikipedia__tr,website,identifier__FIFA,name__ka,name__be,name__bg,name__vi,name__la,name__ie,name__szl,name__ko,name__el,name__io,name__hy,name__ja,name__mk,name__sr,name__mr,wikipedia__be,wikipedia__bg,wikipedia__cs,wikipedia__cswikiquote,wikipedia__da,wikipedia__el,wikipedia__hu,wikipedia__ie,wikipedia__io,wikipedia__is,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__mr,wikipedia__no,wikipedia__simple,wikipedia__szl,wikipedia__vi,wikipedia__eu,wikipedia__gl,name__ksh,wikipedia__ksh,name__oc,identifier__GND,name__he,name__sr_el,name__sr_ec,name__be_tarask,name__th,wikipedia__be_x_old,wikipedia__he,wikipedia__sr,wikipedia__th,identifier__NKC,facebook,wikipedia__sl,wikipedia__oc,twitter,name__id,wikipedia__dewikiquote,wikipedia__id,wikipedia__itwikiquote,wikipedia__ukwikiquote,identifier__NTA,identifier__GTAA,name__csb,wikipedia__csb,name__az,name__hsb,name__lv,name__ms,name__sh,name__uz,name__yo,name__yue,name__ar,wikipedia__ar,wikipedia__az,wikipedia__br,wikipedia__hr,wikipedia__hsb,wikipedia__lv,wikipedia__ms,wikipedia__nn,wikipedia__sco,wikipedia__sh,wikipedia__uz,wikipedia__yo,wikipedia__zh_yue,name__mwl,wikipedia__mwl,identifier__NLP,wikipedia__af,wikipedia__mk,family_name,identifier__Munzinger,name__fo,wikipedia__fo,name__hi,name__kk,wikipedia__ast,wikipedia__kk,name__dsb,name__ht,name__qu,name__zh_cn,name__mn,name__ta,name__crh_latn,name__ne,wikipedia__crh,wikipedia__cy,wikipedia__dsb,wikipedia__enwikiquote,wikipedia__ht,wikipedia__hy,wikipedia__lmo,wikipedia__mn,wikipedia__qu,wikipedia__scn,death_date,name__sgs,wikipedia__bat_smg,identifier__AlloCine,name__ia,name__na,name__os,name__zh_tw,name__zh_sg,name__zh_mo,name__zh_my,name__kaa,wikipedia__an,wikipedia__eowikiquote,wikipedia__ia,wikipedia__kaa,wikipedia__na,wikipedia__os,identifier__LNB,name__tl,wikipedia__tl,name__fy,wikipedia__fy,wikipedia__bgwikiquote,name__vo,wikipedia__vo,name__cv,name__jv,name__mrj,name__sah,name__se,name__tt,name__nan,name__ckb,wikipedia__ckb,wikipedia__cv,wikipedia__fur,wikipedia__ga,wikipedia__gd,wikipedia__hewikiquote,wikipedia__hi,wikipedia__jv,wikipedia__ltwikiquote,wikipedia__mrj,wikipedia__nds,wikipedia__plwikisource,wikipedia__sah,wikipedia__se,wikipedia__sq,wikipedia__ta,wikipedia__tt,wikipedia__zh_min_nan,identifier__PTBNP,identifier__parlement,identifier__NDL,identifier__NLA,identifier__NLI,identifier__BNE,identifier__BAV,name__diq,wikipedia__bs,name__simple,name__mo,wikipedia__mo,identifier__catholic_hierarchy,wikipedia__xmf,name__xmf,name__bm,name__de_at,name__frc,name__frp,name__jam,name__kab,name__kg,name__min,name__nrm,name__pap,name__prg,name__rgn,name__sw,name__vmf,name__wo,name__zu,identifier__IIAF,identifier__MusicBrainz,identifier__discogs,identifier__MGP,identifier__allmovie,identifier__OLID,identifier__SFDb,identifier__NNDB,identifier__FAST,identifier__CSPAN,identifier__moviemeter,last_seen,wikipedia__ba,identifier__Britannica,name__ba,identifier__elonet,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__dialnet,identifier__senate_nl,identifier__PACE,wikipedia__bn,name__bn,name__pdc,name__stq,name__war,identifier__wikitree,identifier__bigenc_ru,identifier__google_knowledge
Q7901327,Urszula Augustyn,Urszula Augustyn,Urszula Augustyn,Urszula Augustyn,Urszula Augustyn,Urszula Augustyn,female,1964-09-01,Urszula,Urszula Augustyn,Urszula Augustyn,Urszula Augustyn,Urszula Augustyn,,,,Urszula Augustyn,,,Urszula Augustyn,https://upload.wikimedia.org/wikipedia/commons/2/2a/Urszula_Augustyn.jpg,,Urszula Augustyn,,,,,,,,,/m/0f6pms,,,,,,,,,,,,,,,,,,,,,,,,,,,Urszula Augustyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7943385,Stanisław Stefan Paszczyk,Stanisław Stefan Paszczyk,,,Stanisław Stefan Paszczyk,Stanisław Stefan Paszczyk,male,1940,Stanisław,Stanisław Stefan Paszczyk,,,,,,Category:Stanisław Stefan Paszczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7944370,Józef Wiaderny,Józef Wiaderny,,,Józef Wiaderny,Józef Wiaderny,male,1943-03-08,Józef,Józef Wiaderny,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/60/Nagrobek_jozef_wiaderny.JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7944407,Stanisław Wiśniewski,Stanisław Wiśniewski,,,Stanisław Wiśniewski,Stanisław Wiśniewski,male,1934-05-08,Stanisław,Stanisław Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スタニスワフ・ヴィシニェフスキ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7945565,Barbara Różycka,,,,Barbara Różycka,Barbara Różycka,female,1946-06-06,Barbara,Barbara Różycka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7961661,Waldy Dzikowski,Waldy Dzikowski,Waldy Dzikowski,Waldy Dzikowski,Waldy Dzikowski,Waldy Dzikowski,male,1959-07-23,,Waldy Dzikowski,Waldy Dzikowski,Waldy Dzikowski,,,,Category:Waldy Dzikowski,Waldy Dzikowski,,,Waldy Dzikowski,https://upload.wikimedia.org/wikipedia/commons/a/a1/Waldy_Dzikowski_Sejm_2014.JPG,310666180,Waldy Dzikowski,,,,,Waldy Dzikowski,Waldy Dzikowski,Waldy Dzikowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waldy Dzikowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7967158,Wanda Łyżwińska,Wanda Łyżwińska,Wanda Łyżwińska,,Wanda Łyżwińska,Wanda Łyżwińska,female,1953-07-09,Wanda,Wanda Łyżwińska,Wanda Łyżwińska,Wanda Łyżwińska,,,,,Wanda Łyżwińska,,,Wanda Łyżwińska,,,,,,,,,,,,,,Wanda Łyżwińska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7999405,Wiesław Jędrusik,Wiesław Jędrusik,Wiesław Jędrusik,Wiesław Jędrusik,Wiesław Jędrusik,Wiesław Jędrusik,male,1945-11-27,Wiesław,Wiesław Jędrusik,Wiesław Jędrusik,Wiesław Jędrusik,,,,,Wiesław Jędrusik,,,Wiesław Jędrusik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8028442,Witold Hatka,Witold Hatka,Witold Hatka,Witold Hatka,Witold Hatka,Witold Hatka,male,1939-06-25,Witold,Witold Hatka,Witold Hatka,Witold Hatka,,,,,Witold Hatka,,,Witold Hatka,,164686943,Witold Hatka,Witold Hatka,Witold Hatka,Witold Hatka,Witold Hatka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Witold Hatka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8029151,Wojciech Romaniuk,Wojciech Romaniuk,Wojciech Romaniuk,Wojciech Romaniuk,Wojciech Romaniuk,Wojciech Romaniuk,male,1970,Wojciech,Wojciech Romaniuk,Wojciech Romaniuk,Wojciech Romaniuk,,,,,Wojciech Romaniuk,,,Wojciech Romaniuk,,,Wojciech Romaniuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wojciech Romaniuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8041347,Włodzimierz Stępień,Włodzimierz Stępień,Włodzimierz Stępień,Włodzimierz Stępień,Włodzimierz Stępień,Włodzimierz Stępień,male,1952-10-24,Włodzimierz,Włodzimierz Stępień,Włodzimierz Stępień,Włodzimierz Stępień,,,,,Włodzimierz Stępień,,,Włodzimierz Stępień,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8069209,Zenon Wiśniewski,Zenon Wiśniewski,Zenon Wiśniewski,Zenon Wiśniewski,Zenon Wiśniewski,Zenon Wiśniewski (polityk),male,1959-12-22,Zenon,Zenon Wiśniewski (polityk),Zenon Wiśniewski,Zenon Wiśniewski,,,,,Zenon Wiśniewski,,,Zenon Wiśniewski,,,,Zenon Wiśniewski,Zenon Wiśniewski,Zenon Wiśniewski,Zenon Wiśniewski,,,,,/m/0f6z0p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8073366,Zofia Grabczan,Zofia Grabczan,Zofia Grabczan,Zofia Grabczan,Zofia Grabczan,Zofia Grabczan,female,1962-05-28,Zofia,Zofia Grabczan,Zofia Grabczan,Zofia Grabczan,,,,,Zofia Grabczan,,,Zofia Grabczan,,,Zofia Grabczan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zofia Grabczan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8080985,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,male,1978-02-20,Łukasz,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,,Łukasz Zbonikowski,,,Łukasz Zbonikowski,https://upload.wikimedia.org/wikipedia/commons/7/77/Zbonikowski_Łukasz.JPG,,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,,,,,,,,,Łukasz Zbonikowski,,,Łukasz Zbonikowski,,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,Łukasz Zbonikowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q809611,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,male,1972,Bartłomiej,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,,,,,,https://upload.wikimedia.org/wikipedia/commons/8/85/Bartłomiej_Bodio_2015_09.JPG,,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,,,,Bartłomiej Bodio,,,,,Bartłomiej Bodio,,,Bartłomiej Bodio,,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,Bartłomiej Bodio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8865218,Maria Stolzman,,,Maria Stolzman,Maria Stolzman,Maria Stolzman,female,1929-08-02,Maria,Maria Stolzman,,,,,Maria Stolzman,,,,,,,266587394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q890410,Bogdan Borusewicz,Bogdan Borusewicz,Bogdan Borusewicz,Bogdan Borusewicz,Bogdan Borusewicz,Bogdan Borusewicz,male,1949-01-11,Bogdan,Bogdan Borusewicz,,Bogdan Borusewicz,,Bogdan Borusewicz,Bogdan Borusewicz,,Bogdan Borusewicz,Bogdan Borusewicz,Bogdan Borusewicz,,https://upload.wikimedia.org/wikipedia/commons/7/77/Bogdan_Borusewicz_02_Senate_of_Poland.jpg,48641204,Bogdan Borusewicz,Bogdan Borusewicz,Bogdan Borusewicz,Bogdan Borusewicz,Bogdan Borusewicz,,,,Bogdan Borusewicz,/m/0bb92y,,Bogdan Borusewicz,,,,,Bogdan Borusewicz,Bogdan Borusewicz,,,,,,,,,Bogdan Borusewicz,,,,,,,,,,Bogdan Borusewicz,,,,,,,,,,,,,,,,,,,,,,"Борусевич, Богдан",Bogdan Borusewicz,0000 0001 0969 4131,,13641835X,,,,,Богдан Борусевич,,,,,Bogdan Borusewicz,,"Борусевич, Богдан",,Богдан Борусевич,,,n2005086468,,,,,,,,,Богдан Барусевіч,,,,,,,,,,ボグダン・ボルセヴィチ,,,,Богдан Барусевіч,,Bogdan Borusewicz,,,,,,,,,,,,,,,,,,,,,,,131480561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628669,,,,,,,,,,,,,,,,,,,,,
Q896349,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,female,1948-05-28,Bożena,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,,,,,,"https://upload.wikimedia.org/wikipedia/commons/5/5e/Spotkanie_zorganizowane_przez_Bożenę_Sławiak_-_Torzym,_lubuskie_(2012-12-18)_(8361479536).jpg",,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,,,,Bożena Sławiak,,,,,Bożena Sławiak,,,Bożena Sławiak,,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,Bożena Sławiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9139495,Adam Dobroński,,,,Adam Dobroński,Adam Dobroński,male,1943-11-01,Adam,Adam Dobroński,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/c/ca/Adam_Dobroński.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
